City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
477,hami,CN,2022-06-08 03:34:33,42.8,93.45,83.05,12,10,2.44,clear sky,0.0,0
478,saint-pierre,RE,2022-06-08 03:34:34,-21.3393,55.4781,67.91,68,0,6.91,clear sky,0.0,0
479,verkhoyansk,RU,2022-06-08 03:34:34,67.5447,133.385,76.21,20,100,6.91,overcast clouds,0.0,0
480,new ulm,US,2022-06-08 03:34:34,44.3125,-94.4605,62.92,67,0,4.61,clear sky,0.0,0
481,acapulco,MX,2022-06-08 03:34:35,16.8634,-99.8901,82.22,74,75,5.75,broken clouds,0.0,0
482,half moon bay,US,2022-06-08 03:30:09,37.4636,-122.4286,68.79,67,40,20.71,scattered clouds,0.0,0
483,lazaro cardenas,MX,2022-06-08 03:34:35,17.9583,-102.2,77.43,79,43,4.5,scattered clouds,0.0,0
484,male,MV,2022-06-08 03:30:51,4.1748,73.5089,84.15,74,75,5.75,broken clouds,0.0,0
485,camopi,GF,2022-06-08 03:32:02,3.1655,-52.3158,71.78,100,99,2.1,overcast clouds,0.0,0
486,channel-port aux basques,CA,2022-06-08 03:30:11,47.5702,-59.1367,46.54,57,42,5.82,scattered clouds,0.0,0
487,saint-georges,GD,2022-06-08 03:34:35,12.0564,-61.7485,79.16,84,20,14.81,few clouds,0.0,0
488,port shepstone,ZA,2022-06-08 03:34:35,-30.7414,30.455,61.39,64,0,5.73,clear sky,0.0,0
489,talnakh,RU,2022-06-08 03:34:36,69.4865,88.3972,35.4,99,100,6.8,light rain,0.0,0
490,rovaniemi,FI,2022-06-08 03:34:36,66.5,25.7167,47.61,71,0,3.44,clear sky,0.0,0
491,boende,CD,2022-06-08 03:34:36,-0.2167,20.8667,67.95,77,70,0.36,broken clouds,0.0,0
492,edd,ER,2022-06-08 03:34:36,13.9297,41.6925,87.1,61,97,5.61,overcast clouds,0.0,0
493,katsuura,JP,2022-06-08 03:34:37,35.1333,140.3,66.22,93,100,16.31,light rain,0.0,0
494,buchanan,LR,2022-06-08 03:29:43,5.8808,-10.0467,76.93,84,100,5.3,overcast clouds,0.0,0
495,tiarei,PF,2022-06-08 03:34:37,-17.5333,-149.3333,77.02,73,14,10.31,few clouds,0.0,0
496,tucumcari,US,2022-06-08 03:34:37,35.1717,-103.725,76.84,65,0,16.11,thunderstorm,0.0,0
497,rognan,NO,2022-06-08 03:34:37,67.0953,15.3878,44.06,88,77,1.77,broken clouds,0.0,0
498,andenes,NO,2022-06-08 03:31:54,69.3143,16.1194,40.98,81,100,21.85,overcast clouds,0.0,0
499,oriximina,BR,2022-06-08 03:34:38,-1.7656,-55.8661,74.46,91,94,3.27,overcast clouds,0.0,0
500,bereda,ES,2022-06-08 03:34:38,43.2686,-7.5406,63.41,99,100,3.85,overcast clouds,0.0,0
501,oranjemund,NA,2022-06-08 03:34:38,-28.55,16.4333,65.01,35,0,10.49,clear sky,0.0,0
502,matagami,CA,2022-06-08 03:34:38,49.7502,-77.6328,53.71,94,100,13.8,overcast clouds,0.0,0
503,voznesenye,RU,2022-06-08 03:34:39,61.0106,35.4781,51.98,71,15,3.74,few clouds,0.0,0
504,lufilufi,WS,2022-06-08 03:34:39,-13.8745,-171.5986,80.38,73,19,10.07,few clouds,0.0,0
505,itoman,JP,2022-06-08 03:34:39,26.1247,127.6694,77.4,85,75,4.61,broken clouds,0.0,0
506,ohara,JP,2022-06-08 03:34:40,35.25,140.3833,66.06,91,100,16.69,light rain,0.0,0
507,sokolo,ML,2022-06-08 03:34:40,14.7328,-6.1219,83.39,51,85,12.77,light rain,0.0,0
508,middletown,US,2022-06-08 03:30:04,39.5151,-84.3983,70.9,85,100,9.22,overcast clouds,0.0,0
509,bitung,ID,2022-06-08 03:34:40,1.4451,125.1824,88.65,70,79,6.31,broken clouds,0.0,0
510,ternate,ID,2022-06-08 03:34:40,0.8,127.4,83.52,71,81,4.83,broken clouds,0.0,0
511,bell ville,AR,2022-06-08 03:34:41,-32.6259,-62.6887,46.67,68,1,5.3,clear sky,0.0,0
512,souillac,MU,2022-06-08 03:34:41,-20.5167,57.5167,68.38,94,40,2.3,scattered clouds,0.0,0
513,ngaoundere,CM,2022-06-08 03:34:41,7.3167,13.5833,62.22,95,56,3.65,broken clouds,0.0,0
514,henties bay,NA,2022-06-08 03:34:41,-22.116,14.2845,71.08,33,0,22.15,clear sky,0.0,0
515,larsnes,NO,2022-06-08 03:34:42,62.2028,5.5773,54.01,88,82,13.44,broken clouds,0.0,0
516,noshiro,JP,2022-06-08 03:34:42,40.2039,140.0242,68.83,59,63,8.48,broken clouds,0.0,0
517,coquimbo,CL,2022-06-08 03:29:52,-29.9533,-71.3436,55.13,87,100,6.91,overcast clouds,0.0,0
518,haradok,BY,2022-06-08 03:34:42,55.4624,29.9816,59.23,86,94,4.52,overcast clouds,0.0,0
519,porto novo,BJ,2022-06-08 03:34:43,6.4965,2.6036,76.66,88,90,5.28,light rain,0.0,0
520,yarensk,RU,2022-06-08 03:34:43,62.1675,49.0916,60.84,53,88,6.67,overcast clouds,0.0,0
521,bowen,AU,2022-06-08 03:34:43,-20.0167,148.2333,72.84,62,87,6.38,overcast clouds,0.0,0
522,nohfelden,DE,2022-06-08 03:34:43,49.5869,7.1428,53.62,93,96,3.33,overcast clouds,0.0,0
523,thinadhoo,MV,2022-06-08 03:34:44,0.5333,72.9333,82.56,69,100,5.48,overcast clouds,0.0,0
524,samana,DO,2022-06-08 03:34:44,19.2056,-69.3369,77.04,92,94,5.66,overcast clouds,0.0,0
525,laguna,US,2022-06-08 03:32:33,38.421,-121.4238,82.76,40,0,10.36,clear sky,0.0,0
526,ambanja,MG,2022-06-08 03:34:44,-13.6833,48.45,67.93,76,3,3.22,clear sky,0.0,0
527,shakawe,BW,2022-06-08 03:34:44,-18.3667,21.85,44.24,58,0,6.11,clear sky,0.0,0
528,nisia floresta,BR,2022-06-08 03:34:45,-6.0911,-35.2086,77.38,88,94,5.17,overcast clouds,0.0,0
529,westport,US,2022-06-08 03:30:21,41.1415,-73.3579,68.09,92,100,7.0,overcast clouds,0.0,0
530,samarai,PG,2022-06-08 03:34:45,-10.6167,150.6667,83.77,74,95,11.36,overcast clouds,0.0,0
531,fortuna,US,2022-06-08 03:34:45,40.5982,-124.1573,59.94,80,20,8.05,few clouds,0.0,0
532,jinchang,CN,2022-06-08 03:34:45,38.4953,102.1739,77.83,13,79,18.03,broken clouds,0.0,0
533,hollins,US,2022-06-08 03:34:46,37.3413,-79.9431,70.45,93,56,3.44,broken clouds,0.0,0
534,urumqi,CN,2022-06-08 03:32:41,43.801,87.6005,77.95,24,0,4.47,clear sky,0.0,0
535,morehead,US,2022-06-08 03:32:43,37.2711,-87.1764,73.15,95,0,0.0,clear sky,0.0,0
536,dunedin,NZ,2022-06-08 03:34:46,-45.8742,170.5036,50.81,73,100,5.03,overcast clouds,0.0,0
537,misratah,LY,2022-06-08 03:34:46,32.3754,15.0925,75.24,70,35,9.37,scattered clouds,0.0,0
538,road town,VG,2022-06-08 03:34:47,18.4167,-64.6167,80.69,80,16,17.69,few clouds,0.0,0
539,parana,AR,2022-06-08 03:31:03,-31.732,-60.5238,49.55,85,25,3.27,scattered clouds,0.0,0
540,oktyabrskiy,RU,2022-06-08 03:34:47,54.4815,53.471,48.02,95,100,21.41,overcast clouds,0.0,0
541,adrar,MR,2022-06-08 03:34:47,20.5022,-10.0711,86.07,21,6,10.8,clear sky,0.0,0
542,savannakhet,LA,2022-06-08 03:34:47,16.566,104.751,84.22,79,75,4.61,broken clouds,0.0,0
543,bingol,TR,2022-06-08 03:34:48,38.8847,40.4939,68.54,44,0,2.59,clear sky,0.0,0
544,ko samui,TH,2022-06-08 03:34:48,9.5357,99.9357,91.31,62,20,6.91,few clouds,0.0,0
545,nautla,MX,2022-06-08 03:34:48,20.2167,-96.7833,81.23,81,44,13.29,scattered clouds,0.0,0
546,jiayuguan,CN,2022-06-08 03:34:48,39.8167,98.3,72.93,15,47,0.78,scattered clouds,0.0,0
547,grenville,GD,2022-06-08 03:34:49,12.1167,-61.6167,79.92,84,31,17.47,scattered clouds,0.0,0
548,pozo colorado,PY,2022-06-08 03:34:49,-23.4923,-58.7972,58.32,96,1,4.5,clear sky,0.0,0
549,saurimo,AO,2022-06-08 03:34:49,-9.6608,20.3916,53.65,57,2,5.75,clear sky,0.0,0
550,itarema,BR,2022-06-08 03:34:49,-2.9248,-39.9167,74.26,91,77,6.87,broken clouds,0.0,0
